schid,survdd,survmo,survyy,survhhst,survminst,gender,saveamt,end_saveamt,saving_attitude_index,end_saving_attitude_index,student_number_school
131,14,10,2010,10,43,Male,45,3,1.105715489862887,.1946518157466509,26
131,14,10,2010,11,32,Male,50,63,-.2643610005756748,.5153519936460175,27
131,14,10,2010,12,19,Female ,0,3,-.6068801295652311,.480196679221889,28
131,14,10,2010,9,49,Male,0,28,-.6068801295652311,.165951210748398,29
131,14,10,2010,10,39,Male ,0,23,.024145407507991,1.966055141205817,30
131,14,10,2010,12,16,Female ,1,1,-.6068801295652311,2.407643718592977,31
131,14,10,2010,11,31, Female,2,8,.024145407507991,-.0684479630038319,32
131,14,10,2010,8,18,Male,4,11,1.222962320691943,1.745478975607838,33
131,14,10,2010,8,59,Male,20,3,.024145407507991,.714595852974119,34
131,14,10,2010,10,40,Male,30,3,1.736741026936109,.4415514391321071,35
131,14,10,2010,11,20,Male,0,78,.024145407507991,2.102366987766998,36
131,14,10,2010,8,17,Female,15,8,.024145407507991,-.0684479630038319,37
131,14,10,2010,8,59,Male,0,3,.024145407507991,.7116796354011499,38
131,14,10,2010,10,45,Female,25,-2,.024145407507991,-.2301251282880484,39
131,14,10,2010,13,16,Male,3,9,.7091836654871037,2.249353817052384,40
132,28,10,2010,9,16, Male,0,3,-.6068801295652311,.1315520369961681,1
132,28,10,2010,9,5,Female,4,8,1.736741026936109,-.5006290825016605,2
132,28,10,2010,9,10,Female,13,3,.024145407507991,-.0684479630038319,3
132,28,10,2010,8,1,Male ,5,8,-.6068801295652311,.1315520369961681,4
132,28,10,2010,8,37,Female,0,-2,-1.237905666638453,.514595852974119,5
132,28,10,2010,9,40,Male,10,43,1.105715489862887,.1315520369961681,6
132,28,10,2010,9,44,Male,0,3,.024145407507991,-.18335760416187,7
132,28,10,2010,9,52,Male,6,4.1,.024145407507991,1.542769793943865,8
132,28,10,2010,9,14,Male ,0,4,-1.868931203711675,.0361002559985953,9
132,28,10,2010,10,40,Male ,50,23,.024145407507991,.680196679221889,10
132,28,10,2010,10,25,Female ,12,8,.024145407507991,-.0226878659173535,11
132,28,10,2010,10,14,Male ,0,13,1.105715489862887,.680196679221889,12
132,28,10,2010,9,50, Female,0,2,-1.868931203711675,-.0684479630038319,13
132,28,10,2010,10,35,Male,10,83,-.9065254753281163,1.145171275962094,14
132,28,10,2010,10,45,Female,24,.5,1.736741026936109,.480196679221889,15
132,28,10,2010,10,50,Male,25,3,1.394221923466216,.2555581161590606,16
132,28,10,2010,10,30,Female,.60000002,-1,-.6068801295652311,.1884859202029319,17
132,28,10,2010,11,0,Male ,0,3,1.599733303885229,.1773121340826465,18
132,28,10,2010,11,29,Female,0,8,.024145407507991,.480196679221889,19
132,28,10,2010,11,2,Male ,2,3,.763196386392994,-.5553882657406348,20
132,28,10,2010,11,25, Male,15,23,1.736741026936109,2.186254038301901,21
132,28,10,2010,11,30,Female,0,-2,.4746899527896649,-.0684479630038319,22
132,28,10,2010,11,36,Female,0,7,-.6068801295652311,.6189007114698071,23
132,28,10,2010,12,0,Male,0,23,1.736741026936109,.1315520369961681,24
132,28,10,2010,12,0,Male,0,4,.024145407507991,-.1947185274961185,25
132,28,10,2010,12,12,Male,0,3.8,-.6068801295652311,.4922217752406846,26
132,28,10,2010,12,10, Female,7,16,.024145407507991,.3090226648731754,27
132,28,10,2010,12,51,Female,20,30,-.6068801295652311,.6380814378062212,28
132,28,10,2010,12,30,Male,0,7,.4746899527896649,.365287038063851,29
132,28,10,2010,13,5, Male,0,8,.1321708493197719,.1315520369961681,30
132,28,10,2010,12,30, Male,0,-999,.024145407507991,-999,31
132,28,10,2010,13,25,Male ,0,3,-.4988546877534502,-.5575094999888235,32
132,28,10,2010,13,5,Male,10,23,.024145407507991,.680196679221889,33
132,28,10,2010,12,57,Male,0,13,.024145407507991,.4922217752406846,34
132,28,10,2010,13,58,Male ,3,9.5,-1.237905666638453,.3213954431405196,35
132,28,10,2010,13,40,Female,0,2,.024145407507991,-.0684479630038319,36
132,28,10,2010,13,24,Female,0,-2,1.736741026936109,.2808608519064361,37
132,28,10,2010,14,23,Male,0,3,-1.868931203711675,.5209223802389376,38
132,28,10,2010,14,15,Male,1.3,5.8,-.6068801295652311,.1315520369961681,39
132,28,10,2010,13,44,Male,0,21,-.6068801295652311,.1315520369961681,40
133,19,10,2010,10,15,Male,.69999999,18,-1.183892945732563,.365287038063851,1
133,19,10,2010,11,15,Male,.40000001,4,-1.183892945732563,.0224681561062096,2
133,15,10,2010,12,15,Male,0,3,-.4988546877534502,.1315520369961681,3
133,19,10,2010,13,30,Female ,2,18,.024145407507991,.3704677573170986,4
133,19,10,2010,8,25,Male,0,3.6,.7091836654871037,.680196679221889,5
133,19,10,2010,9,40,Male ,0,3,-1.868931203711675,.185594931120115,6
133,20,10,2010,10,45,Male,0,4,.024145407507991,.732144922601315,7
133,20,10,2010,11,45,Female ,0,8,.024145407507991,-.0684479630038319,8
133,20,10,2010,8,0,Male,0,41,-1.868931203711675,1.620195478640281,9
133,20,10,2010,9,0,Female,0,7,-.6068801295652311,-.3489038081111732,10
133,20,10,2010,9,0,Female,3,8,-1.868931203711675,2.283088818120067,11
133,20,10,2010,11,0,Male,0,12,-1.237905666638453,1.198805798349204,12
133,21,10,2010,12,0,Male,0,3,1.736741026936109,.714595852974119,13
133,21,10,2010,13,5,Male,2.5,3,.024145407507991,-.4294142755169814,14
133,21,10,2010,9,22,Male,3,3,.763196386392994,.714595852974119,15
133,21,10,2010,14,10,Male,2,6,-.5528674086593406,.1315520369961681,16
133,21,10,2010,8,20,Male,0,8,.2151658004254348,-.1957878431369266,17
133,21,10,2010,11,15,-999,7.5,15,.249417680148828,3.167649284152947,18
133,22,10,2010,11,45,Female,0,1,-1.868931203711675,-1.394597006423872,19
133,19,10,2010,22,50,Female ,0,6,-1.868931203711675,-.5874654538679832,20
133,22,10,2010,14,25,Female ,7,3,.024145407507991,2.35360082446903,21
133,22,10,2010,8,25,Male,0,3,-1.868931203711675,-1.269057708508604,22
133,22,10,2010,9,15,Female,4,2.5,.024145407507991,.9968343333821172,23
133,22,10,2010,10,35,Male,5,6,.763196386392994,.5156032800138189,24
133,23,10,2010,11,30,Male,0,6,-1.868931203711675,-1.342281328968964,25
133,23,10,2010,12,50,Male,0,3,.024145407507991,1.58615005432642,26
133,23,10,2010,14,0,Male,45,23,-.2643610005756748,.3510098971566333,27
133,23,10,2010,15,15,Male,9,5,.0781581284138815,.7141874812372828,28
133,23,10,2010,7,55,Male,2,3,-.6068801295652311,-.0853979691527218,29
133,23,10,2010,9,6,Female,1,4.6,.7091836654871037,1.852105819728407,30
133,24,10,2010,10,5,Male,2,9.5,-1.237905666638453,.2250970326353443,31
133,24,10,2010,11,30, Male,0,3,-.6068801295652311,.1315520369961681,32
133,24,10,2010,12,40,Male,15,83,-1.868931203711675,-.5292172667274067,33
133,24,10,2010,14,0,Male,0,3,-.6068801295652311,.8934160358530052,34
133,24,10,2010,9,10,Male,1,3,-1.237905666638453,-.5416475057024632,35
133,24,10,2010,10,35, Female,0,6,.024145407507991,.6725352338569182,36
133,25,10,2010,9,0,Female,5,8,.5919367836187209,1.692831520745456,37
133,25,10,2010,10,0,Female,0,-1.7,-.6068801295652311,-1.099406883633762,38
133,25,10,2010,11,40,Male ,10,3,-1.868931203711675,.1315520369961681,39
133,25,10,2010,12,55,-999,10,3,-.6068801295652311,-.5261764861195113,40
134,7,10,2010,8,24,Female,2,13,1.736741026936109,-1.055896202956529,1
134,7,10,2010,9,10,Female ,0,8,1.736741026936109,-.0684479630038319,2
134,7,10,2010,9,50,Female,0,19,1.394221923466216,.3704677573170986,3
134,7,10,2010,10,27,Female,6,-2,1.736741026936109,-.7868712055690112,4
134,7,10,2010,10,25,Male,0,3,.024145407507991,-1.492670484637376,5
134,7,10,2010,9,51,Male,0,3,1.05170271791767,-.4551720753508763,6
134,7,10,2010,8,25,Male,0,6,-1.237905666638453,.1315520369961681,7
134,7,10,2010,9,5,Female,1,8,.024145407507991,.9988057983492045,8
134,7,10,2010,8,25,Male,6,18,-.6068801295652311,.4922217752406846,9
134,7,10,2010,9,10,Female,0,1,-.6068801295652311,.2582309732252907,10
134,7,10,2010,9,52,Female,5,-2,.024145407507991,1.259339880184512,11
134,7,10,2010,10,38,Female,4,-2,1.736741026936109,-1.416620563499512,12
134,7,10,2010,8,31, Male,0,8,-1.237905666638453,.1969558544543635,13
134,7,10,2010,10,2, Female,0,4,-1.237905666638453,1.005891218008653,14
134,7,10,2010,10,48,Male,0,3,-1.237905666638453,-.18335760416187,15
134,7,10,2010,9,15,Female,0,-2,-.6068801295652311,.6189007114698071,16
134,7,10,2010,8,26,Female,0,1,.024145407507991,.3114025015770986,17
134,7,10,2010,9,11,Female,0,3,1.736741026936109,.3704677573170986,18
134,7,10,2010,10,50,Male,20,4,-.6068801295652311,-.2143076255693685,19
134,7,10,2010,10,31,Male,0,5.4,-1.237905666638453,.1119083166244512,20
134,7,10,2010,11,36,Female,.69999999,-2,1.736741026936109,-.38335760416187,21
134,7,10,2010,12,26,Male,50,103,1.736741026936109,.2555581161590606,22
134,8,10,2010,8,22,Female,0,-2,.024145407507991,-2.483778686679779,23
134,8,10,2010,8,57,Male,0,3.4,1.736741026936109,1.883978459598225,24
134,7,10,2010,11,35,Female,4,10.5,.024145407507991,.6036822640539914,25
134,7,10,2010,12,20,Male ,0,3,.024145407507991,1.153399450701095,26
134,8,10,2010,8,23,Male,9,153,.024145407507991,.4607388354123082,27
134,8,10,2010,9,2,Male,6,3,.7091836654871037,-1.233366830833536,28
134,8,10,2010,9,12,Male,7.5,5,-.6068801295652311,2.390693712444087,29
134,7,10,2010,12,27,Female ,0,-2,-1.237905666638453,-.6290023498738191,30
134,8,10,2010,8,25,Female ,0,4,-.6068801295652311,.6476013164680601,31
134,7,10,2010,11,40,Female,0,0,-.5528674086593406,1.249880481080892,32
134,8,10,2010,8,23,Male ,0,3,.024145407507991,-.1293147100379231,33
134,8,10,2010,8,50,Male ,0,3,1.565481424161836,.680196679221889,34
134,7,10,2010,12,53,Female,0,4,.024145407507991,1.303461177502687,35
134,7,10,2010,11,57, Male,1,3.5,.024145407507991,1.89574775466931,36
134,7,10,2010,12,0,Male ,8,13,.024145407507991,2.766918017575929,37
134,7,10,2010,12,47,Female,0,18,.024145407507991,1.373366065912994,38
134,8,10,2010,8,26,Male,0,3,.1954049720027692,1.155914439596314,39
134,8,10,2010,9,18,Male,0,3,.024145407507991,.2961454362042382,40
135,18,10,2010,9,4,Female,2,1.1,-1.868931203711675,-.034048789251602,1
135,18,10,2010,9,9,Female ,0,-2,.024145407507991,-.3947185274961185,2
135,18,10,2010,9,0,Female ,3,-2,.024145407507991,-.172344449762684,3
135,18,10,2010,9,4,Female ,4,8.6,-1.868931203711675,-.3458630275032779,4
135,18,10,2010,9,35,Female,0,-2,-1.868931203711675,-.0684479630038319,5
135,18,10,2010,9,51,Male,0,3.5,.024145407507991,.1315520369961681,6
135,18,10,2010,8,55,Female,0,-.5999999999999996,.024145407507991,-1.121022068972566,7
135,18,10,2010,10,5,Male,1,8,.024145407507991,-2.273845630125306,8
135,18,10,2010,10,12,Female,0,5,.024145407507991,-1.445266546199298,9
135,18,10,2010,10,55,Male,0,3,1.736741026936109,.7342395733458358,10
135,18,10,2010,10,29,Female,5,-2,-2.831336932095234,.2607388354123082,11
135,19,10,2010,10,56,Female,0,18,1.394221923466216,.996501759641492,12
135,18,10,2010,10,53,Female,0,-2,-1.868931203711675,-.7636710627781031,13
135,18,10,2010,11,16, Female,.60000002,-2,1.394221923466216,-.1919881701344008,14
135,18,10,2010,11,43,Female,20,-2,.024145407507991,-.4013955754187312,15
135,18,10,2010,11,40,Female,4,-2,-.1563355842835573,-.0684479630038319,16
135,18,10,2010,11,53,Female ,0,3,.024145407507991,-2.209632533632518,17
135,,,2010,12,23,Male,3.5,5,-1.868931203711675,-.889887004971923,18
135,18,10,2010,12,42,Male ,0,13,-.6701142905277232,.5704677573170986,19
135,18,10,2010,12,36,Female,0,3,-1.868931203711675,-1.488646806581854,20
135,18,10,2010,12,39,Male,0,6,.024145407507991,.1315520369961681,21
135,19,10,2010,8,10,Female,0,3,.024145407507991,.2922217752406845,22
135,19,10,2010,8,30,Female ,0,-2,.024145407507991,-1.803148076003056,23
135,19,10,2010,8,46,Female,2.5,-2,-.841373791223343,.7286331872809237,24
135,19,10,2010,8,30,Female,0,3,1.394221923466216,-.0684479630038319,25
135,19,10,2010,9,7,Female ,0,-2,.1611530539998809,.765591291612312,26
135,19,10,2010,8,46,Female ,0,-2,1.736741026936109,-.0684479630038319,27
135,19,10,2010,9,39,Male,3,5,-1.868931203711675,.4922217752406846,28
135,19,10,2010,9,34,Female,0,18,-1.868931203711675,1.805476676574101,29
135,9,10,2010,9,36,Male,10,3,-.4988546877534502,-1.310261991920658,30
135,19,10,2010,10,9,Male,.60000002,3,1.394221923466216,-.9095307253436398,31
135,19,10,2010,10,33,Male,.5,13,1.565481424161836,.2117659301333434,32
135,19,10,2010,10,38,Male,0,26,-1.868931203711675,.5704677573170986,33
135,19,10,2010,10,58,Male ,0,12,-1.868931203711675,.843432130732465,34
135,19,10,2010,11,6,Male ,0,3,1.736741026936109,.680196679221889,35
135,19,10,2010,11,25,Male,2,3,1.394221923466216,.5704677573170986,36
135,19,10,2010,11,44,Female,2,10,1.222962320691943,.9992141700860404,37
135,19,10,2010,12,50, Female,1,-2,-.1563355842835573,-.0684479630038319,38
135,19,10,2010,12,42,Male,0,6,-1.868931203711675,-.5534168007735476,39
135,19,10,2010,12,40,Male ,0,3,.024145407507991,-1.920770127605642,40
136,28,9,2010,10,22, Male,0,3,-.6068801295652311,-.4943550989398738,1
136,28,9,2010,12,37,Male,0,5,.024145407507991,.1315520369961681,2
136,28,9,2010,13,39,Female,0,-.7000000000000002,.024145407507991,.480196679221889,3
136,28,9,2010,14,27,Male,0,5,-.6068801295652311,.8622809718523623,4
136,28,9,2010,11,37, Female,0,-2,-1.237905666638453,-.0364286259555252,5
136,28,9,2010,11,28,Male ,0,3,-1.868931203711675,.7122160162701956,6
136,28,9,2010,10,23,Female ,1,-.7999999999999998,-1.066646102143675,-.3613340470862297,7
136,28,9,2010,14,25,Female ,0,-.9500000000000002,-1.868931203711675,.2922217752406845,8
136,28,9,2010,12,30,Female,0,3,-1.526412074722119,-.8089681658292787,9
136,28,9,2010,13,41,Male ,0,3,-1.868931203711675,.4926301469775206,10
136,28,9,2010,12,45,Female,0,-2,.3719341094621781,.3209223802389375,11
136,28,9,2010,10,35,Female,2,-1,.024145407507991,.6165208747658839,12
136,28,9,2010,13,27,Female,0,-2,.024145407507991,-1.111395872371522,13
136,28,9,2010,14,22,Male,0,5,-1.868931203711675,1.503461177502687,14
136,28,9,2010,11,10,Male,0,3,.024145407507991,.1315520369961681,15
136,28,9,2010,12,31,Male ,3,8,.024145407507991,1.421179876082639,16
136,28,9,2010,11,29,Male,3,5,.024145407507991,1.421179876082639,17
136,28,9,2010,12,57,Female,0,0,-1.868931203711675,-.238360446086136,18
136,29,9,2010,1,36, Male,0,3,-1.731923557219785,.2208156757885143,19
136,29,9,2010,2,40, Male,0,3,.024145407507991,.8729436055937541,20
136,29,9,2010,12,35,Male,0,8,-1.868931203711675,.6162278544035771,21
136,29,9,2010,11,40,Female ,0,-2,.024145407507991,1.299313735565099,22
136,29,9,2010,14,57,Male,3,3,-1.237905666638453,2.249353817052384,23
136,29,9,2010,12,34, Female,0,.5,.024145407507991,.852227340800654,24
136,29,9,2010,13,41,Male,5,23,-.6068801295652311,1.914855077821096,25
136,29,9,2010,11,40,Male,-999,5,.024145407507991,1.523050275575937,26
136,29,9,2010,14,15,Male,3,5,.5036721829894372,1.557504071626634,27
136,29,9,2010,11,33,Female,0,3,.024145407507991,-.1805726245016858,28
136,29,9,2010,12,59,Female,0,3,.024145407507991,-.3951268992329546,29
136,28,9,2010,10,26, Female,5,-1.6,.024145407507991,1.186726080031942,30
136,29,9,2010,14,34,Male ,0,3,-1.868931203711675,.8814616981887764,31
136,29,9,2010,14,34,Male,50,153,.024145407507991,.1315520369961681,32
136,28,9,2010,10,20, Male,3,9,.7091836654871037,.5118654956124016,33
136,28,9,2010,1,40,Male ,0,3,.024145407507991,-.5750319861123518,34
136,28,9,2010,11,58,Male,0,3,.024145407507991,1.049094592205407,35
136,28,9,2010,14,29,Female,0,-2,.024145407507991,-1.803556447739892,36
136,28,9,2010,13,2,Male ,0,3.2,-1.5927060865164,-.5292172667274067,37
136,28,9,2010,12,40, Female,0,.5,.024145407507991,-.3947185274961185,38
136,29,9,2010,14,40,Male,11,3,.024145407507991,-.1947185274961185,39
136,29,9,2010,8,46,Female ,0,-2,-1.868931203711675,-.034048789251602,40
136,29,9,2010,8,47,Female ,0,-2,-1.237905666638453,.1539261147296024,41
136,21,10,2010,8,30,Male,0,3,.024145407507991,-.1947185274961185,42
136,21,10,2010,9,35,Male,0,5,.7091836654871037,.680196679221889,43
136,21,10,2010,10,6,Female,1,0,1.051702819996323,1.221179876082639,44
136,21,10,2010,10,50,Female,.80000001,8,.024145407507991,-.8161082077871944,45
136,21,10,2010,11,40,Male,1,3,1.49697766471505,1.588176141591974,46
136,21,10,2010,12,35,Male ,0,8,-.6068801295652311,.1315520369961681,47
137,28,10,2010,9,15,Female ,2,2.5,.024145407507991,.480196679221889,1
137,28,10,2010,9,58,Male,0,8,.024145407507991,-.8091437662157455,2
137,28,10,2010,10,40,Male,0,5.4,1.736741026936109,1.700821297420618,3
137,28,10,2010,11,28, Male,0,6.5,1.736741026936109,1.53216178250094,4
137,29,10,2010,8,15,Male,0,3,1.736741026936109,.4808608519064361,5
137,28,10,2010,12,50,Male,0,9.199999999999999,1.105715489862887,.680196679221889,6
137,28,10,2010,12,2,Male,0,3,1.394221923466216,.165951210748398,7
137,29,10,2010,8,48,Female ,0,1.2,.024145407507991,.3924135220769953,8
137,28,10,2010,9,15,Female,7,2,.024145407507991,-.0684479630038319,9
137,28,10,2010,9,56,Female,0,0,.024145407507991,.2922217752406845,10
137,28,10,2010,10,40,Female,0,-2,-1.237905666638453,-.0684479630038319,11
137,28,10,2010,11,25,Female,5,-2,.024145407507991,.7045545709052246,12
137,29,10,2010,9,1,Male ,.5,7.4,-.6068801295652311,-.3227009637318894,13
137,28,10,2010,12,8,Male,10,23,.024145407507991,1.733581671404544,14
137,29,10,2010,8,17,Male,0,3,.024145407507991,-.942378772279481,15
137,28,10,2010,12,47, Female,2.5,-2,-.6068801295652311,.9427914392581704,16
137,28,10,2010,13,0,Male,0,3,.024145407507991,.680196679221889,17
137,29,10,2010,9,0,Male,0,8,.024145407507991,.1315520369961681,18
137,29,10,2010,8,15, Male,1.9,5.8,.5379241137521572,-1.023735420496209,19
137,28,10,2010,10,36, Male,3.5,3,.024145407507991,-.1952298121455217,20
137,28,10,2010,12,14,Female,0,-2,.8804432172220501,1.031233507134347,21
137,28,10,2010,12,53,Female,0,2,1.736741026936109,-1.055896202956529,22
137,29,10,2010,8,13, Female,0,48,1.736741026936109,2.220649983273556,23
137,29,10,2010,8,55,Male,0,3,.024145407507991,2.933914283085264,24
137,28,10,2010,11,19,Female,0,-2,.024145407507991,-.0684479630038319,25
137,28,10,2010,9,55,Female,2,-2,1.051702819996323,-.4487614216200652,26
137,28,10,2010,9,15,Male,0,9,.024145407507991,.680196679221889,27
137,28,10,2010,12,0,Female,0,2,.024145407507991,.6725352338569182,28
137,28,10,2010,9,54,Male,7,3,-.6068801295652311,-.1947185274961185,29
137,28,10,2010,9,13,Male,1,8,.1321708493197719,-1.027502108105604,30
137,28,10,2010,11,20, Female,0,-1,-1.237905666638453,.2922217752406845,31
137,28,10,2010,12,7,Female,0,-1.5,-1.868931203711675,-.4143076255693685,32
137,28,10,2010,12,51,Female,0,3,-1.183892945732563,-.0684479630038319,33
137,29,10,2010,8,15,Male,0,3,-1.237905666638453,1.367545353695528,34
137,28,10,2010,10,39,Male,0,3,-1.237905666638453,.4898419385367614,35
137,29,10,2010,8,55,Male ,0,6,-1.237905666638453,.5572172209620441,36
137,28,10,2010,11,20,Female ,0,48,1.736741026936109,-.0684479630038319,37
137,28,10,2010,10,37,Male,0,3,-.6068801295652311,.2097980190725822,38
137,28,10,2010,9,53,Female,0,-2,-.6068801295652311,-.8065207995513639,39
137,28,10,2010,9,16, Male,0,3,-.6068801295652311,-.7905470077968006,40
138,12,10,2010,10,25,Male,0,20,1.736741026936109,1.576684797963048,1
138,12,10,2010,10,32,Female,0,1,-1.868931203711675,.7355045923127232,2
138,12,10,2010,10,38,Female,3,0,1.736741026936109,.3462646693646314,3
138,12,10,2010,10,30,Female,0,.0499999999999998,.024145407507991,-1.389252187108264,4
138,12,10,2010,10,33,Male ,0,7,1.051702819996323,-1.929827012232179,5
138,12,10,2010,11,10,Female ,7,13,1.051702819996323,-.1768994671039572,6
138,12,10,2010,11,8, Female,2,8,.024145407507991,-.4291177012483484,7
138,12,10,2010,11,32,Female,0,-2,.024145407507991,.6071314163987227,8
138,12,10,2010,11,14,Male ,10,28,.8804432172220501,1.562005142578746,9
138,12,10,2010,11,18,Male,0,3,-1.237905666638453,-1.657190970127002,10
138,12,10,2010,11,54,Female ,0,2,.7091836654871037,.9338103526278454,11
138,12,10,2010,11,50,Male,1,3,1.736741026936109,.1315520369961681,12
138,12,10,2010,11,57,Female,0,8,.024145407507991,-.0684479630038319,13
138,12,10,2010,11,59,Male,0,3,1.49697766471505,.1315520369961681,14
138,12,10,2010,12,1,Male,0,4,.024145407507991,-.212466580896959,15
138,12,10,2010,12,40,Male ,0,3,.024145407507991,-1.60125240903218,16
138,12,10,2010,12,56,Female,0,-999,1.736741026936109,-999,17
138,12,10,2010,12,43,Male,0,5,1.736741026936109,.2961454362042382,18
138,12,10,2010,12,30,Female,0,-2,1.051702819996323,-.0684479630038319,19
138,12,10,2010,12,49, Female,5,-2,.024145407507991,2.97531792435651,20
138,13,10,2010,8,6,Female,6,4.800000000000001,.024145407507991,1.75265861731891,21
138,12,10,2010,13,15,Female,0,5,.024145407507991,.6529461357836677,22
138,13,10,2010,8,20,Male ,0,3,.024145407507991,-1.289307750485826,23
138,13,10,2010,8,37, Male,0,8,1.736741026936109,.245512034063157,24
138,13,10,2010,8,55,Female,5,-2,1.736741026936109,-1.210823370345572,25
138,13,10,2010,13,59, Male,2,5.1,1.736741026936109,.8505116767812777,26
138,13,10,2010,8,31,Male ,0,10,1.394221923466216,1.892831520745456,27
138,13,10,2010,9,32,Female ,0,-2,1.736741026936109,.1879169167449963,28
138,13,10,2010,9,12,Female,0,-2,1.394221923466216,-.6632071276637059,29
138,13,10,2010,9,25,Male ,4,11,.7091836654871037,1.176782241273564,30
138,13,10,2010,9,15,Male,8.5,11.3,.3666645364975473,.4582309732252907,31
138,13,10,2010,14,37,Male,0,7,.024145407507991,-.18335760416187,32
138,13,10,2010,10,5,Female,0,1,.024145407507991,-.0684479630038319,33
138,13,10,2010,15,12,Female ,0,.7999999999999998,.024145407507991,1.590830700957481,34
138,13,10,2010,10,16,Male ,5,3,1.105715489862887,1.441597684043423,35
138,13,10,2010,10,15,Male,0,3,.5379241137521572,-.8903499990072254,36
138,13,10,2010,10,26,Female,0,3.9,1.736741026936109,-.6450410946696332,37
138,13,10,2010,11,10,Female,5,13,.024145407507991,-1.055896202956529,38
138,13,10,2010,11,13,Male ,0,3,.024145407507991,-3.821005419436834,39
138,13,10,2010,11,12, Female,0,-2,1.394221923466216,-3.979140192120807,40
139,6,10,2010,8,42,Female ,0,-2,-1.237905666638453,2.629609424589575,1
139,6,10,2010,9,41,Female,3.3,1,-.6068801295652311,-.0684479630038319,2
139,6,10,2010,10,31,Female,1,0,.249417680148828,-.38335760416187,3
139,6,10,2010,10,59,Female,1.1,0,-1.868931203711675,.1030034876917059,4
139,6,10,2010,13,6,Female,4,-2,.024145407507991,-1.288116967290834,5
139,6,10,2010,12,50,Male,2,3.6,-.6068801295652311,.8381360601046881,6
139,7,10,2010,7,15,Female,2,-2,1.736741026936109,.480196679221889,7
139,7,10,2010,6,30,Female,2,3,.024145407507991,.2582309732252907,8
139,7,10,2010,8,19,Male,3,3,.024145407507991,.6253322019186094,9
139,7,10,2010,9,3,Female,2,-2,.024145407507991,.6410522940285417,10
139,7,10,2010,10,15,Male,3,9.5,-.6068801295652311,-.18335760416187,11
139,7,10,2010,11,10,Male,0,4,.024145407507991,.1315520369961681,12
139,7,10,2010,12,1,Female,2,0,1.736741026936109,-1.526316623254727,13
139,7,10,2010,13,6,Male,0,3,-.6068801295652311,-.5750319861123518,14
139,7,10,2010,14,3,Female ,4,0,.024145407507991,.2607388354123082,15
139,8,10,2010,8,51,Female,0,-2,.4746899527896649,1.030825135397511,16
139,8,10,2010,7,30,Male,0,3,1.736741026936109,.6829848876626483,17
139,8,10,2010,9,51,Female,3,8,-.6068801295652311,2.629609424589575,18
139,8,10,2010,10,41, Female,8,-2,.024145407507991,.3266755712913814,19
139,8,10,2010,6,42,Male,2,3,.024145407507991,-.5292172667274067,20
139,6,10,2010,14,1,Male,0,3,.024145407507991,1.536227898212548,21
139,7,10,2010,2,5,Male ,10,10,1.736741026936109,.680196679221889,22
139,6,10,2010,15,1,Female,0,-1,-.9065254753281163,-.0286962953814151,23
139,6,10,2010,15,45,Male,2,8,-.9065254753281163,-.5292172667274067,24
139,6,10,2010,16,28,Male,0,3,-.9065254753281163,-.9208916486778882,25
139,6,10,2010,17,12,Female,3.4000001,6.5,.4746899527896649,-.1024387650192258,26
139,6,10,2010,18,5,Female,.30000001,-2,-1.868931203711675,-.3947185274961185,27
139,7,10,2010,13,1, Female,0,2,.024145407507991,.6849654728319745,28
139,7,10,2010,13,50,Male ,0,13,-.1563355842835573,.5689865160331282,29
139,7,10,2010,14,32,Female,4,-.5,-.6068801295652311,2.610428698253161,30
139,7,10,2010,15,18,Female ,6.5,3.050000000000001,-.6068801295652311,-.0684479630038319,31
139,7,10,2010,16,5,Female,0,98,-1.237905666638453,-.38335760416187,32
139,7,10,2010,16,52,Female,0,-1.7,1.105715489862887,.0412809670764007,33
139,7,10,2010,2,50,Female,8,-2,.024145407507991,-1.075076929292943,34
139,7,10,2010,3,45,Male ,3,5,1.105715489862887,1.152991078964259,35
139,7,10,2010,4,30,Female,0,-2,-.6068801295652311,-1.254503433777335,36
139,8,10,2010,2,15,Female,0,-2,-.6068801295652311,-3.884579217339956,37
139,8,10,2010,2,52,Male,0,3,1.105715489862887,.680196679221889,38
139,8,10,2010,3,43,Male ,0,13,-.6068801295652311,1.367136981958692,39
139,8,10,2010,4,40,Male,3.5,13,1.105715489862887,-.9734592139816571,40
140,26,10,2010,13,1,Male,1,3,.024145407507991,-.5292172667274067,1
140,26,10,2010,13,47,Male ,0,3,.024145407507991,-.410383964605815,2
140,26,10,2010,13,3,Female,12,2,1.105715489862887,-.1613918981652716,3
140,26,10,2010,13,54,Male,6,3,.4746899527896649,-.5725975271099617,4
140,26,10,2010,13,48,Male,0,8,1.736741026936109,-2.330912028247565,5
140,26,10,2010,13,3,Female,12,-2,.024145407507991,.2922217752406845,6
140,26,10,2010,13,15,Female,0,28,-.6068801295652311,-.6738638515403447,7
140,26,10,2010,13,46,Female,1.5,.2000000000000002,-.6068801295652311,.917631158258849,8
140,27,10,2010,9,32, Female,0,0,1.736741026936109,.0106966144925351,9
140,27,10,2010,10,12,Male,0,18,.7091836654871037,-.18335760416187,10
140,27,10,2010,10,55,Female,0,-2,1.736741026936109,-.3947185274961185,11
140,27,10,2010,11,35,Male,0,18,1.736741026936109,.5704677573170986,12
140,27,10,2010,12,15,Female,0,5,.024145407507991,.7973628634973742,13
