"schid","survdd","survmo","survyy","survhhst","survminst","gender","saveamt","end_saveamt","saving_attitude_index","end_saving_attitude_index","student_number_school","region_district","samp","new_column","date_time","samp_Aflatoun","samp_Control","samp_SFE"
"210","5","10","2010","9","0","Female",0,17,-1.86893120371167,0.972885754514712,"12","Greater Accra_5","Aflatoun",21012,"10/5/2010 9:0",1,0,0
"210","4","10","2010","10","10","Female",0,12,0.709183665487104,0.580196679221889,"13","Greater Accra_5","Aflatoun",21013,"10/4/2010 10:10",1,0,0
"210","5","10","2010","11","11","Female",0,17,1.39422192346622,-0.377864524744518,"14","Greater Accra_5","Aflatoun",21014,"10/5/2010 11:11",1,0,0
"210","5","10","2010","13","0","Female",15,19,0.537924113752157,0.0315520369961682,"15","Greater Accra_5","Aflatoun",21015,"10/5/2010 13:0",1,0,0
"210","5","10","2010","14","10","Female",10,12,0.024145407507991,2.61988050268479,"16","Greater Accra_5","Aflatoun",21016,"10/5/2010 14:10",1,0,0
"210","4","10","2010","9","15","Female",0,17.2,1.73674102693611,0.046362112675148,"17","Greater Accra_5","Aflatoun",21017,"10/4/2010 9:15",1,0,0
"210","5","10","2010","9","25","Female",1.1,17,1.73674102693611,2.50723534685614,"18","Greater Accra_5","Aflatoun",21018,"10/5/2010 9:25",1,0,0
"210","4","10","2010","10","30","Female",6,13,1.39422192346622,-0.396736125033459,"19","Greater Accra_5","Aflatoun",21019,"10/4/2010 10:30",1,0,0
"210","5","10","2010","11","40","Female",0,12,1.73674102693611,-0.967257126290778,"20","Greater Accra_5","Aflatoun",21020,"10/5/2010 11:40",1,0,0
"210","5","10","2010","13","20","Male",5,21,-0.606880129565231,0.0935076431887266,"21","Greater Accra_5","Aflatoun",21021,"10/5/2010 13:20",1,0,0
"210","4","10","2010","14","10","-999",44,71,0.024145407507991,2.37562438154467,"22","Greater Accra_5","Aflatoun",21022,"10/4/2010 14:10",1,0,0
"210","4","10","2010","12","15","-999",10,21,1.39422192346622,1.07326650043394,"23","Greater Accra_5","Aflatoun",21023,"10/4/2010 12:15",1,0,0
"210","4","10","2010","13","3","Male",0,11,0.420677282923101,-0.38335760416187,"24","Greater Accra_5","Aflatoun",21024,"10/4/2010 13:3",1,0,0
"210","5","10","2010","9","6","Female",1,15,-1.52641207472212,-0.28335760416187,"28","Greater Accra_5","Aflatoun",21028,"10/5/2010 9:6",1,0,0
"210","5","10","2010","10","17","Female",0,22,0.024145407507991,0.392221775240685,"29","Greater Accra_5","Aflatoun",21029,"10/5/2010 10:17",1,0,0
"210","5","10","2010","11","51","Male",0,16,1.63398518360862,0.0060127390808995,"30","Greater Accra_5","Aflatoun",21030,"10/5/2010 11:51",1,0,0
"210","5","10","2010","14","22","Female",5,14,-1.23790566663845,0.0315520369961682,"32","Greater Accra_5","Aflatoun",21032,"10/5/2010 14:22",1,0,0
"210","5","10","2010","9","20","Female",0,20,1.462725682913,0.775043096043935,"33","Greater Accra_5","Aflatoun",21033,"10/5/2010 9:20",1,0,0
"210","5","10","2010","10","55","Male",0.5,11,-0.606880129565231,-0.0684479630038319,"34","Greater Accra_5","Aflatoun",21034,"10/5/2010 10:55",1,0,0
"210","5","10","2010","12","10","Female",0,12,-1.86893120371167,-0.98994162727039,"35","Greater Accra_5","Aflatoun",21035,"10/5/2010 12:10",1,0,0
"210","4","10","2010","10","22","-999",0,11,-1.86893120371167,-3.0034513113605,"36","Greater Accra_5","Aflatoun",21036,"10/4/2010 10:22",1,0,0
"210","5","10","2010","12","5","Male",60,11,0.024145407507991,0.0380320761292062,"37","Greater Accra_5","Aflatoun",21037,"10/5/2010 12:5",1,0,0
"210","5","10","2010","12","40","Female",3.5,22,0.024145407507991,1.59366243832242,"38","Greater Accra_5","Aflatoun",21038,"10/5/2010 12:40",1,0,0
"210","5","10","2010","10","24","Male",0,13,0.591936783618721,-1.06487728958685,"39","Greater Accra_5","Aflatoun",21039,"10/5/2010 10:24",1,0,0
"210","5","10","2010","12","20","Female",0,12,1.10571548986289,2.40333886009729,"40","Greater Accra_5","Aflatoun",21040,"10/5/2010 12:20",1,0,0
"210","5","10","2010","9","10","Male",0,11,-1.52641207472212,-1.12102206897257,"25","Greater Accra_5","Aflatoun",21025,"10/5/2010 9:10",1,0,0
"210","5","10","2010","11","15","Male",0,14,0.024145407507991,0.64760131646806,"27","Greater Accra_5","Aflatoun",21027,"10/5/2010 11:15",1,0,0
"211","1","10","2010","9","30","Male",0,3,-1.86893120371167,-0.529347687022084,"01","Greater Accra_8","SFE",21101,"10/1/2010 9:30",0,0,1
"211","5","10","2010","10","20","Female",0,1,0.024145407507991,-0.0684479630038319,"03","Greater Accra_8","SFE",21103,"10/5/2010 10:20",0,0,1
"211","4","10","2010","11","6","Female",0,-2,0.024145407507991,1.199156319007,"05","Greater Accra_8","SFE",21105,"10/4/2010 11:6",0,0,1
"211","1","10","2010","12","2","Female",6,-2,1.73674102693611,-1.49775831350686,"06","Greater Accra_8","SFE",21106,"10/1/2010 12:2",0,0,1
"211","1","10","2010","11","52","Female",0,-2,0.024145407507991,1.33330453758049,"07","Greater Accra_8","SFE",21107,"10/1/2010 11:52",0,0,1
"211","1","10","2010","13","30","Female",0,-1,1.59973330388523,-0.0684479630038319,"08","Greater Accra_8","SFE",21108,"10/1/2010 13:30",0,0,1
"211","5","10","2010","14","0","Male",0,3,0.024145407507991,0.194651815746651,"09","Greater Accra_8","SFE",21109,"10/5/2010 14:0",0,0,1
"211","4","10","2010","11","0","Male",50,3,0.366664536497547,-0.435167466569425,"10","Greater Accra_8","SFE",21110,"10/4/2010 11:0",0,0,1
"211","4","10","2010","13","7","Male",10,3,1.462725682913,1.21880326815929,"11","Greater Accra_8","SFE",21111,"10/4/2010 13:7",0,0,1
"211","5","10","2010","12","40","Male",30,4.5,0.024145407507991,0.131552036996168,"12","Greater Accra_8","SFE",21112,"10/5/2010 12:40",0,0,1
"211","5","10","2010","10","35","Female",5,-2,0.366664536497547,2.40764371859298,"13","Greater Accra_8","SFE",21113,"10/5/2010 10:35",0,0,1
"211","4","10","2010","9","0","Male",0,3,0.024145407507991,0.185594931120115,"14","Greater Accra_8","SFE",21114,"10/4/2010 9:0",0,0,1
"211","1","10","2010","9","45","Female",0,-0.5,1.39422192346622,0.987314454720279,"02","Greater Accra_8","SFE",21102,"10/1/2010 9:45",0,0,1
"211","5","10","2010","11","32","Male",0,3,0.024145407507991,1.83795991673398,"16","Greater Accra_8","SFE",21116,"10/5/2010 11:32",0,0,1
"211","1","10","2010","10","55","Female",0,33,0.024145407507991,1.66666052173223,"04","Greater Accra_8","SFE",21104,"10/1/2010 10:55",0,0,1
"211","4","10","2010","11","5","Male",10,28,0.024145407507991,1.87802144506648,"18","Greater Accra_8","SFE",21118,"10/4/2010 11:5",0,0,1
"211","5","10","2010","11","20","Female",5,-2,0.024145407507991,0.246407055855739,"19","Greater Accra_8","SFE",21119,"10/5/2010 11:20",0,0,1
"211","5","10","2010","11","25","Female",1.2,16.5,-1.86893120371167,2.40723534685614,"20","Greater Accra_8","SFE",21120,"10/5/2010 11:25",0,0,1
"211","4","10","2010","10","5","Male",0,3,0.024145407507991,-0.163107562184648,"21","Greater Accra_8","SFE",21121,"10/4/2010 10:5",0,0,1
"211","1","10","2010","10","20","Male",5,3,0.88044321722205,-0.364631010578423,"22","Greater Accra_8","SFE",21122,"10/1/2010 10:20",0,0,1
"211","4","10","2010","8","5","Male",1.5,3.6,-1.86893120371167,-0.93035690504126,"23","Greater Accra_8","SFE",21123,"10/4/2010 8:5",0,0,1
"211","1","10","2010","13","25","Male",4,3,0.024145407507991,1.86904035843615,"24","Greater Accra_8","SFE",21124,"10/1/2010 13:25",0,0,1
"211","5","10","2010","9","15","Female",0,4,0.709183665487104,1.2555290052098,"25","Greater Accra_8","SFE",21125,"10/5/2010 9:15",0,0,1
"211","1","10","2010","11","30","Female",0,18,0.024145407507991,0.246461678154206,"26","Greater Accra_8","SFE",21126,"10/1/2010 11:30",0,0,1
"211","1","10","2010","10","51","Female",0,-2,-1.86893120371167,-0.0684479630038319,"27","Greater Accra_8","SFE",21127,"10/1/2010 10:51",0,0,1
"211","1","10","2010","12","46","Female",0,-2,1.73674102693611,1.76971954286121,"15","Greater Accra_8","SFE",21115,"10/1/2010 12:46",0,0,1
"211","4","10","2010","13","37","Female",0,5,-0.606880129565231,1.38574168258958,"29","Greater Accra_8","SFE",21129,"10/4/2010 13:37",0,0,1
"211","5","10","2010","12","48","Male",2,3,-0.606880129565231,0.131552036996168,"17","Greater Accra_8","SFE",21117,"10/5/2010 12:48",0,0,1
"211","1","10","2010","9","25","Male",3.2,3,0.024145407507991,1.42224919172345,"31","Greater Accra_8","SFE",21131,"10/1/2010 9:25",0,0,1
"211","4","10","2010","10","40","Male",9,8,0.024145407507991,3.15337214324573,"32","Greater Accra_8","SFE",21132,"10/4/2010 10:40",0,0,1
"211","4","10","2010","9","35","Female",0,8,0.024145407507991,0.292221775240684,"33","Greater Accra_8","SFE",21133,"10/4/2010 9:35",0,0,1
"211","4","10","2010","11","45","-999",0,3,1.73674102693611,0.489841938536761,"34","Greater Accra_8","SFE",21134,"10/4/2010 11:45",0,0,1
"211","1","10","2010","12","35","Female",0,-2,0.024145407507991,0.638544431841524,"35","Greater Accra_8","SFE",21135,"10/1/2010 12:35",0,0,1
"211","1","10","2010","9","5","Male",0,3,0.024145407507991,0.131552036996168,"36","Greater Accra_8","SFE",21136,"10/1/2010 9:5",0,0,1
"211","1","10","2010","12","45","Female",0,-2,0.024145407507991,0.669692403117692,"37","Greater Accra_8","SFE",21137,"10/1/2010 12:45",0,0,1
"211","5","10","2010","10","10","Female",10,8,1.73674102693611,2.73391428308526,"38","Greater Accra_8","SFE",21138,"10/5/2010 10:10",0,0,1
"211","5","10","2010","9","15","Male",2.3,3,0.709183665487104,1.83795991673398,"39","Greater Accra_8","SFE",21139,"10/5/2010 9:15",0,0,1
"211","4","10","2010","9","45","Female",0,12,1.05170281999632,0.979366469557056,"40","Greater Accra_8","SFE",21140,"10/4/2010 9:45",0,0,1
"211","4","10","2010","11","55","Male",0,53,0.024145407507991,0.131552036996168,"28","Greater Accra_8","SFE",21128,"10/4/2010 11:55",0,0,1
"211","5","10","2010","10","20","Male",0.60000002,3,0.024145407507991,0.131552036996168,"30","Greater Accra_8","SFE",21130,"10/5/2010 10:20",0,0,1
"212","28","9","2010","9","36","Male",0,4,-1.86893120371167,-0.942378772279481,"01","Greater Accra_10","SFE",21201,"9/28/2010 9:36",0,0,1
"212","28","9","2010","9","21","Female",0,2.5,0.366664536497547,-0.38335760416187,"03","Greater Accra_10","SFE",21203,"9/28/2010 9:21",0,0,1
"212","28","9","2010","11","59","Female",6,20,1.05170281999632,2.78345966016342,"05","Greater Accra_10","SFE",21205,"9/28/2010 11:59",0,0,1
"212","28","9","2010","10","40","Male",60,28,0.024145407507991,0.773140614383329,"06","Greater Accra_10","SFE",21206,"9/28/2010 10:40",0,0,1
"212","28","9","2010","9","36","Female",4,3,0.024145407507991,-0.0684479630038319,"07","Greater Accra_10","SFE",21207,"9/28/2010 9:36",0,0,1
"212","28","9","2010","11","56","Female",30,7,0.024145407507991,0.891993094017383,"08","Greater Accra_10","SFE",21208,"9/28/2010 11:56",0,0,1
"212","28","9","2010","9","36","Male",2,5.5,0.709183665487104,1.04086641746641,"09","Greater Accra_10","SFE",21209,"9/28/2010 9:36",0,0,1
"212","28","9","2010","11","25","Male",20,10,0.709183665487104,0.131552036996168,"10","Greater Accra_10","SFE",21210,"9/28/2010 11:25",0,0,1
"212","28","9","2010","11","20","Male",10,43,0.024145407507991,-0.214307625569368,"11","Greater Accra_10","SFE",21211,"9/28/2010 11:20",0,0,1
"212","28","9","2010","9","35","Male",0,15,0.024145407507991,1.69871950361701,"12","Greater Accra_10","SFE",21212,"9/28/2010 9:35",0,0,1
"212","4","10","2010","9","56","Male",5,53,0.503672182989437,-0.257818306246601,"13","Greater Accra_10","SFE",21213,"10/4/2010 9:56",0,0,1
"212","4","10","2010","9","47","Male",0,23,0.024145407507991,0.489841938536761,"14","Greater Accra_10","SFE",21214,"10/4/2010 9:47",0,0,1
"212","28","9","2010","11","23","Female",25,18,0.024145407507991,-0.0684479630038319,"02","Greater Accra_10","SFE",21202,"9/28/2010 11:23",0,0,1
"212","4","10","2010","9","50","Male",5,18,0.024145407507991,1.16238053733142,"16","Greater Accra_10","SFE",21216,"10/4/2010 9:50",0,0,1
"212","28","9","2010","10","50","Male",10,33,0.024145407507991,1.72583525523612,"04","Greater Accra_10","SFE",21204,"9/28/2010 10:50",0,0,1
"212","4","10","2010","11","30","Male",0,3,0.024145407507991,-0.194718527496119,"18","Greater Accra_10","SFE",21218,"10/4/2010 11:30",0,0,1
"212","5","10","2010","9","35","Female",0,1.8,-1.86893120371167,-0.426737864544425,"19","Greater Accra_10","SFE",21219,"10/5/2010 9:35",0,0,1
"212","5","10","2010","11","0","Female",25,24.8,1.39422192346622,-1.07717950307882,"20","Greater Accra_10","SFE",21220,"10/5/2010 11:0",0,0,1
"212","5","10","2010","12","37","Male",6,4,1.73674102693611,-0.509628168654157,"21","Greater Accra_10","SFE",21221,"10/5/2010 12:37",0,0,1
"212","5","10","2010","10","30","Female",0.30000001,3,1.22296232069194,1.36200514257875,"22","Greater Accra_10","SFE",21222,"10/5/2010 10:30",0,0,1
"212","5","10","2010","11","50","Female",4,-2,0.024145407507991,-0.0684479630038319,"23","Greater Accra_10","SFE",21223,"10/5/2010 11:50",0,0,1
"212","5","10","2010","12","19","Male",3,5,-0.841373893301996,-0.69171246128463,"24","Greater Accra_10","SFE",21224,"10/5/2010 12:19",0,0,1
"212","5","10","2010","9","50","Female",3,24,-0.156335584283557,-0.0684479630038319,"25","Greater Accra_10","SFE",21225,"10/5/2010 9:50",0,0,1
"212","5","10","2010","12","40","Male",0,3,1.73674102693611,0.131552036996168,"26","Greater Accra_10","SFE",21226,"10/5/2010 12:40",0,0,1
"212","5","10","2010","9","35","Female",0,3,-1.86893120371167,-0.38335760416187,"27","Greater Accra_10","SFE",21227,"10/5/2010 9:35",0,0,1
"212","4","10","2010","9","47","Male",20,103,0.709183665487104,0.460738835412308,"15","Greater Accra_10","SFE",21215,"10/4/2010 9:47",0,0,1
"212","5","10","2010","11","45","Female",7,-1,1.25721420041534,-0.0684479630038319,"28","Greater Accra_10","SFE",21228,"10/5/2010 11:45",0,0,1
"212","4","10","2010","9","48","Female",6,3,0.024145407507991,2.85325270423508,"17","Greater Accra_10","SFE",21217,"10/4/2010 9:48",0,0,1
"212","5","10","2010","12","50","Female",0,-2,2.51866576352812,0.826464713524262,"30","Greater Accra_10","SFE",21230,"10/5/2010 12:50",0,0,1
"212","5","10","2010","12","22","Male",0,3,0.024145407507991,1.36754535369553,"31","Greater Accra_10","SFE",21231,"10/5/2010 12:22",0,0,1
"212","5","10","2010","11","3","Male",20,3,0.024145407507991,1.04086641746641,"32","Greater Accra_10","SFE",21232,"10/5/2010 11:3",0,0,1
"212","5","10","2010","9","10","Female",16,63,0.024145407507991,0.260738835412308,"33","Greater Accra_10","SFE",21233,"10/5/2010 9:10",0,0,1
"212","5","10","2010","10","42","Female",0,1,-1.86893120371167,0.165819972835613,"29","Greater Accra_10","SFE",21229,"10/5/2010 10:42",0,0,1
"213","8","10","2010","9","8","Male",0,-999,0.024145407507991,-999,"01","Greater Accra_10","SFE",21301,"10/8/2010 9:8",0,0,1
"213","11","10","2010","11","9","Female",-999,3,0.024145407507991,0.740657374223454,"03","Greater Accra_10","SFE",21303,"10/11/2010 11:9",0,0,1
"213","11","10","2010","13","7","Female",2,-1,0.366664536497547,1.35418533957658,"04","Greater Accra_10","SFE",21304,"10/11/2010 13:7",0,0,1
"213","8","10","2010","9","20","Female",0,-2,1.73674102693611,-0.736018822480904,"05","Greater Accra_10","SFE",21305,"10/8/2010 9:20",0,0,1
"213","9","10","2010","9","57","Male",0,3,-1.86893120371167,0.773140614383329,"02","Greater Accra_10","SFE",21302,"10/9/2010 9:57",0,0,1
"213","11","10","2010","12","54","Female",0,-1,0.024145407507991,2.41900464192723,"07","Greater Accra_10","SFE",21307,"10/11/2010 12:54",0,0,1
"213","11","10","2010","9","24","Male",3,3.5,0.024145407507991,0.819028736952901,"08","Greater Accra_10","SFE",21308,"10/11/2010 9:24",0,0,1
"213","7","10","2010","12","20","Female",0,28,-1.86893120371167,-0.0684479630038319,"09","Greater Accra_10","SFE",21309,"10/7/2010 12:20",0,0,1
"213","8","10","2010","10","18","Male",0,3,-1.23790566663845,-0.544027342406386,"06","Greater Accra_10","SFE",21306,"10/8/2010 10:18",0,0,1
"213","11","10","2010","10","27","Female",2,1,-1.86893120371167,1.32609692979447,"11","Greater Accra_10","SFE",21311,"10/11/2010 10:27",0,0,1
"213","11","10","2010","9","6","Male",5,16.5,1.73674102693611,0.680196679221889,"12","Greater Accra_10","SFE",21312,"10/11/2010 9:6",0,0,1
"213","11","10","2010","12","22","Female",4,10,0.024145407507991,1.90183051543979,"13","Greater Accra_10","SFE",21313,"10/11/2010 12:22",0,0,1
"213","11","10","2010","11","40","Female",0,-2,-1.18389294573256,0.923759914102595,"14","Greater Accra_10","SFE",21314,"10/11/2010 11:40",0,0,1
"213","11","10","2010","13","2","Female",10,28,0.366664536497547,-0.0684479630038319,"15","Greater Accra_10","SFE",21315,"10/11/2010 13:2",0,0,1
"213","11","10","2010","11","6","Male",20,63,1.73674102693611,0.680196679221889,"16","Greater Accra_10","SFE",21316,"10/11/2010 11:6",0,0,1
"213","11","10","2010","12","15","Female",30,6,1.73674102693611,2.09273407743494,"17","Greater Accra_10","SFE",21317,"10/11/2010 12:15",0,0,1
"213","11","10","2010","9","30","Male",2,3,1.39422192346622,0.351009897156633,"18","Greater Accra_10","SFE",21318,"10/11/2010 9:30",0,0,1
"213","11","10","2010","10","30","Male",0,3,0.024145407507991,-0.509628168654157,"19","Greater Accra_10","SFE",21319,"10/11/2010 10:30",0,0,1
"213","8","10","2010","9","40","Male",0,9,0.024145407507991,-0.529217266727407,"20","Greater Accra_10","SFE",21320,"10/8/2010 9:40",0,0,1
"213","11","10","2010","9","20","Female",2.5,15,1.05170281999632,-0.838409807763151,"21","Greater Accra_10","SFE",21321,"10/11/2010 9:20",0,0,1
"213","11","10","2010","10","20","Male",1,7,0.024145407507991,-1.24757058490701,"22","Greater Accra_10","SFE",21322,"10/11/2010 10:20",0,0,1
"213","11","10","2010","11","7","Female",3,8,0.88044321722205,2.95337214324573,"10","Greater Accra_10","SFE",21310,"10/11/2010 11:7",0,0,1
"213","11","10","2010","12","8","Male",3,3,0.024145407507991,0.351009897156633,"24","Greater Accra_10","SFE",21324,"10/11/2010 12:8",0,0,1
"213","7","10","2010","12","56","Female",0,7,-0.32759518705783,-0.152415543431565,"25","Greater Accra_10","SFE",21325,"10/7/2010 12:56",0,0,1
"213","8","10","2010","10","19","Female",5,-2,0.0494547027378107,1.85210581972841,"26","Greater Accra_10","SFE",21326,"10/8/2010 10:19",0,0,1
"213","11","10","2010","9","41","Female",-999,3,1.05170281999632,0.260738835412308,"27","Greater Accra_10","SFE",21327,"10/11/2010 9:41",0,0,1
"213","11","10","2010","9","24","Male",0,8,1.73674102693611,2.07182533809633,"28","Greater Accra_10","SFE",21328,"10/11/2010 9:24",0,0,1
"213","11","10","2010","10","12","Male",15,6,1.39422192346622,1.52555813776295,"29","Greater Accra_10","SFE",21329,"10/11/2010 10:12",0,0,1
"213","8","10","2010","10","0","Male",0,10,-1.23790566663845,1.28942739710221,"30","Greater Accra_10","SFE",21330,"10/8/2010 10:0",0,0,1
"213","8","10","2010","9","20","Male",0,3,0.914695096945443,1.47237993946736,"31","Greater Accra_10","SFE",21331,"10/8/2010 9:20",0,0,1
"213","11","10","2010","9","10","Male",0,8,1.05170281999632,0.680196679221889,"32","Greater Accra_10","SFE",21332,"10/11/2010 9:10",0,0,1
"213","8","10","2010","9","5","Male",10,13,-0.841373791223343,2.42064998327356,"33","Greater Accra_10","SFE",21333,"10/8/2010 9:5",0,0,1
"213","11","10","2010","11","58","Female",5,13,0.420677282923101,1.67241371278467,"34","Greater Accra_10","SFE",21334,"10/11/2010 11:58",0,0,1
"213","7","10","2010","13","38","Female",20,28,1.73674102693611,3.28255892531099,"36","Greater Accra_10","SFE",21336,"10/7/2010 13:38",0,0,1
"213","11","10","2010","11","33","Female",0,3,0.024145407507991,-1.11858760997018,"23","Greater Accra_10","SFE",21323,"10/11/2010 11:33",0,0,1
"213","8","10","2010","10","0","Male",30,73,1.73674102693611,2.05741777689444,"38","Greater Accra_10","SFE",21338,"10/8/2010 10:0",0,0,1
"213","11","10","2010","13","15","Male",0,3,-1.86893120371167,0.555729925728004,"39","Greater Accra_10","SFE",21339,"10/11/2010 13:15",0,0,1
"213","15","10","2010","9","26","Female",0,-2,1.39422192346622,-1.05717184212039,"40","Greater Accra_10","SFE",21340,"10/15/2010 9:26",0,0,1
"213","11","10","2010","10","38","Male",0,3,-0.606880129565231,1.25054465376544,"35","Greater Accra_10","SFE",21335,"10/11/2010 10:38",0,0,1
"213","7","10","2010","11","52","Male",0,3,1.39422192346622,1.7425081357364,"37","Greater Accra_10","SFE",21337,"10/7/2010 11:52",0,0,1
"214","7","10","2010","8","50","Male",2,3,1.05170281999632,-0.496472779281736,"01","Greater Accra_10","SFE",21401,"10/7/2010 8:50",0,0,1
"214","8","10","2010","11","10","Male",8,16,0.024145407507991,-0.498267245319908,"03","Greater Accra_10","SFE",21403,"10/8/2010 11:10",0,0,1
"214","7","10","2010","9","13","Female",0,-2,0.024145407507991,-0.0684479630038319,"05","Greater Accra_10","SFE",21405,"10/7/2010 9:13",0,0,1
"214","8","10","2010","9","2","Male",0,3,1.73674102693611,1.5653238746288,"02","Greater Accra_10","SFE",21402,"10/8/2010 9:2",0,0,1
"214","7","10","2010","10","1","Female",1,6,-0.210348254150121,-0.0684479630038319,"07","Greater Accra_10","SFE",21407,"10/7/2010 10:1",0,0,1
"214","7","10","2010","12","3","Male",12,8,1.05170281999632,0.177312134082647,"04","Greater Accra_10","SFE",21404,"10/7/2010 12:3",0,0,1
"214","7","10","2010","8","10","Male",2,11,0.024145407507991,1.73608951724068,"09","Greater Accra_10","SFE",21409,"10/7/2010 8:10",0,0,1
"214","8","10","2010","10","38","Female",0,18,0.024145407507991,-0.175669039072489,"06","Greater Accra_10","SFE",21406,"10/8/2010 10:38",0,0,1
"214","7","10","2010","10","47","Male",0,3,0.024145407507991,0.131552036996168,"11","Greater Accra_10","SFE",21411,"10/7/2010 10:47",0,0,1
"214","8","10","2010","12","12","Female",0,1,0.024145407507991,0.808847080418099,"08","Greater Accra_10","SFE",21408,"10/8/2010 12:12",0,0,1
"214","7","10","2010","10","41","Female",6,18,0.024145407507991,0.51167963540115,"13","Greater Accra_10","SFE",21413,"10/7/2010 10:41",0,0,1
"214","7","10","2010","11","25","Male",0,3,0.024145407507991,-0.18335760416187,"14","Greater Accra_10","SFE",21414,"10/7/2010 11:25",0,0,1
"214","8","10","2010","9","43","Female",5,2,1.73674102693611,-0.533550568876247,"15","Greater Accra_10","SFE",21415,"10/8/2010 9:43",0,0,1
"214","8","10","2010","10","5","Female",4.5,5,0.709183665487104,-0.517864304070351,"16","Greater Accra_10","SFE",21416,"10/8/2010 10:5",0,0,1
"214","7","10","2010","12","10","Female",1.4,98,1.39422192346622,-0.0684479630038319,"17","Greater Accra_10","SFE",21417,"10/7/2010 12:10",0,0,1
"214","8","10","2010","13","25","Male",5.8000002,9,0.709183665487104,0.351009897156633,"18","Greater Accra_10","SFE",21418,"10/8/2010 13:25",0,0,1
"214","8","10","2010","10","10","-999",0,53,-1.86893120371167,1.23988202002405,"19","Greater Accra_10","SFE",21419,"10/8/2010 10:10",0,0,1
"214","7","10","2010","9","45","Female",0,3,0.024145407507991,-0.0684479630038319,"20","Greater Accra_10","SFE",21420,"10/7/2010 9:45",0,0,1
"214","7","10","2010","13","4","Female",0,-2,1.73674102693611,-0.740578190061655,"21","Greater Accra_10","SFE",21421,"10/7/2010 13:4",0,0,1
"214","8","10","2010","11","33","Male",2,503,0.024145407507991,-0.889887004971923,"22","Greater Accra_10","SFE",21422,"10/8/2010 11:33",0,0,1
"214","8","10","2010","12","51","Female",13,23,-0.606880129565231,-1.42180795763062,"10","Greater Accra_10","SFE",21410,"10/8/2010 12:51",0,0,1
"214","7","10","2010","12","49","Female",0,-2,0.024145407507991,-0.740578190061655,"24","Greater Accra_10","SFE",21424,"10/7/2010 12:49",0,0,1
"214","7","10","2010","10","56","Female",2,2,-0.606880129565231,-0.0684479630038319,"12","Greater Accra_10","SFE",21412,"10/7/2010 10:56",0,0,1
"214","8","10","2010","10","51","Female",0,13,-0.156335584283557,0.292758172460615,"26","Greater Accra_10","SFE",21426,"10/8/2010 10:51",0,0,1
"214","7","10","2010","9","8","Male",0,3,-0.606880129565231,0.935635012607401,"27","Greater Accra_10","SFE",21427,"10/7/2010 9:8",0,0,1
"214","7","10","2010","13","45","Female",4,-2,0.88044321722205,-1.06772012032608,"28","Greater Accra_10","SFE",21428,"10/7/2010 13:45",0,0,1
"214","7","10","2010","9","38","Female",0,-1.3,0.024145407507991,0.364302640621493,"29","Greater Accra_10","SFE",21429,"10/7/2010 9:38",0,0,1
"214","8","10","2010","8","58","Female",0,-2,1.73674102693611,1.97665992386817,"30","Greater Accra_10","SFE",21430,"10/8/2010 8:58",0,0,1
"214","8","10","2010","11","50","Female",3,8,0.024145407507991,0.987444875014956,"31","Greater Accra_10","SFE",21431,"10/8/2010 11:50",0,0,1
"214","7","10","2010","14","13","Female",0,-2,0.024145407507991,-0.0684479630038319,"32","Greater Accra_10","SFE",21432,"10/7/2010 14:13",0,0,1
"214","7","10","2010","9","13","Male",2,13,-0.606880129565231,1.15299107896426,"33","Greater Accra_10","SFE",21433,"10/7/2010 9:13",0,0,1
"214","8","10","2010","9","35","Female",1,-2,1.73674102693611,-1.10171092234147,"34","Greater Accra_10","SFE",21434,"10/8/2010 9:35",0,0,1
"214","7","10","2010","11","21","Male",0,33,1.05170281999632,-0.195126899232955,"35","Greater Accra_10","SFE",21435,"10/7/2010 11:21",0,0,1
"214","7","10","2010","13","10","Male",1,3,-1.23790566663845,-0.540578190061655,"23","Greater Accra_10","SFE",21423,"10/7/2010 13:10",0,0,1
"214","7","10","2010","15","0","Male",0,8,0.024145407507991,0.131552036996168,"37","Greater Accra_10","SFE",21437,"10/7/2010 15:0",0,0,1
"214","7","10","2010","8","20","Female",13,1.5,0.024145407507991,-0.304578695489136,"25","Greater Accra_10","SFE",21425,"10/7/2010 8:20",0,0,1
"214","8","10","2010","8","20","Female",0,-2,0.024145407507991,-1.05508177101172,"39","Greater Accra_10","SFE",21439,"10/8/2010 8:20",0,0,1
"214","8","10","2010","8","15","Male",23.5,3,0.024145407507991,0.131552036996168,"40","Greater Accra_10","SFE",21440,"10/8/2010 8:15",0,0,1
"214","7","10","2010","14","28","Female",0,-2,1.05170281999632,-0.273628674081637,"36","Greater Accra_10","SFE",21436,"10/7/2010 14:28",0,0,1
"214","7","10","2010","15","9","Female",5,-2,1.73674102693611,0.996834333382117,"38","Greater Accra_10","SFE",21438,"10/7/2010 15:9",0,0,1
"215","15","10","2010","9","5","Male",0,3,0.024145407507991,-0.575031986112352,"01","Greater Accra_10","SFE",21501,"10/15/2010 9:5",0,0,1
"215","15","10","2010","9","50","Female",0,-2,-1.86893120371167,-1.69267048463738,"03","Greater Accra_10","SFE",21503,"10/15/2010 9:50",0,0,1
"215","15","10","2010","12","40","Female",0,3,1.73674102693611,-0.0684479630038319,"05","Greater Accra_10","SFE",21505,"10/15/2010 12:40",0,0,1
